time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-3.91216869984,-0.693286657109,23.8498895146,6.22574641901,0.0161441665214,0.0,-1.93417110719,-0.893470179957,5.66457138435,0.0300534660564,-0.0343175521215,0.0,439.54437216380455,437.1237651613532,439.5667738625922,439.0544583356959
3.840000000000003,-4.02875837344,-0.748360882734,24.1975133796,6.22744058401,0.0137474397928,0.0,-1.95187591713,-0.942054711689,5.92161136329,0.0243287760881,-0.0546390557782,0.0,514.1181279875249,512.6753919808436,511.65439164040987,511.246704298921
3.900000000000003,-4.14621498359,-0.805748969299,24.550462605,6.22978481874,0.0102535178567,0.0,-1.9631187317,-0.970765693759,5.84381180844,0.0587026107843,-0.0666084158795,0.0,413.71505522241836,412.6568899753319,412.0791365360029,415.10804871612356
3.960000000000003,-4.26435436914,-0.865146305389,24.9049062612,6.23366918648,0.00611047203437,0.0,-1.97445073684,-1.00873364984,5.97038841411,0.0746806609872,-0.074444452263,0.0,477.67841070679776,477.0770957340559,475.85911379434447,477.0835807011336
4.020000000000002,-4.38307835937,-0.926647197028,25.2650864216,6.23822703301,0.00132618137941,0.0,-1.98259693129,-1.040861434,6.03535633348,0.0784134480833,-0.0932716885216,0.0,460.2534098320774,458.75556088951043,459.5674634072978,459.867629354819
4.080000000000001,-4.50219845224,-0.989903561876,25.6272323586,6.24295282561,6.2786490105,0.0,-1.98760561345,-1.0672928895,6.03626607064,0.079453301461,-0.108506822538,0.0,440.80609422059894,439.5366042983773,440.06009691309885,440.15120456299144
4.14,-4.62150921422,-1.05473241131,25.9911341972,6.24780578627,6.27188882404,0.0,-1.98882190079,-1.0932179982,6.09359725523,0.0835966461169,-0.12265521163,0.0,458.4503788618845,457.3135749431165,457.13063058303027,457.46581057547155
4.199999999999998,-4.74085719398,-1.12077719304,26.3512734492,6.25267926616,6.26464367585,0.0,-1.98902397837,-1.10803032291,5.91211480478,0.0760034536983,-0.117198705518,0.0,377.24605782767543,377.7567094259323,378.3397060757479,377.61430082800536
4.259999999999997,-4.85994003422,-1.18795009874,26.7104378717,6.25728651572,6.25709630455,0.0,-1.97966714066,-1.13056455541,6.05936841153,0.0783103258234,-0.154605234202,0.0,484.0105906221815,481.17255748731384,482.7471005959677,482.92531855260233
4.319999999999996,-4.97851127324,-1.25617891432,27.0705567281,6.26172667489,6.24784019328,0.0,-1.97207359438,-1.14344147103,5.94531533837,0.0635861858849,-0.153604302591,0.0,401.37302786276115,401.43860754621386,401.43112632555693,400.09731933474757
4.379999999999995,-5.09650506007,-1.32512167078,27.4237818461,6.26564663372,6.2390048926,0.0,-1.96042717225,-1.15440840251,5.82955697115,0.0686133169144,-0.136896427538,0.0,397.27144084816007,398.77751266814204,399.4208788021078,399.8828579536111
4.439999999999993,-5.21342648725,-1.39476359317,27.7756786997,6.26959663555,6.23027863298,0.0,-1.93617423926,-1.16660502447,5.90006949524,0.0595992822849,-0.173900587896,0.0,459.47273450240033,456.508733439916,459.0869243620663,458.37405329360183
4.499999999999992,-5.32857366422,-1.46509813836,28.1344414923,6.27290154965,6.22069635974,0.0,-1.90103636706,-1.17750114055,6.05796218281,0.0440314895727,-0.140589441812,0.0,483.1679020422996,485.65033163942076,486.01302968606035,484.84634270948595
4.559999999999991,-5.44190100093,-1.53594300422,28.4950072545,6.27604637475,6.21205776355,0.0,-1.8758979405,-1.18379732263,5.96147372213,0.0653763684909,-0.151786831887,0.0,405.85508618194916,404.82690387408786,406.1544335480167,408.0667164287964
4.6199999999999894,-5.55325649222,-1.60714848006,28.8544138546,6.27971038129,6.20322507218,0.0,-1.83512331234,-1.18936572386,6.01851825563,0.0506429998612,-0.139358262636,0.0,454.1677521058763,455.14379321746446,456.17251922830843,454.99678901206113
4.679999999999988,-5.66233593637,-1.67861051403,29.2131179607,6.28280893524,6.195518117,0.0,-1.80022051722,-1.19248217529,5.93874744697,0.0535696008517,-0.112611808564,0.0,410.6863227308502,413.03529192091014,410.3745344879259,410.6362428893938
4.739999999999987,-5.76860877157,-1.75021246357,29.5737591189,0.00284007671377,6.18952043283,0.0,-1.74157537365,-1.19391153944,6.08191416039,0.0536830952043,-0.0823224227838,0.0,479.2676845723105,481.55639861079874,480.8576877977621,480.8679430686456
4.799999999999986,-5.87116401465,-1.82182904958,29.9437296002,0.00581259328969,6.18474138367,0.0,-1.67644913797,-1.19297191257,6.24956626252,0.0396130693767,-0.0747842168273,0.0,488.94308312666425,489.49998231912116,489.6039370883881,488.5570841315931
4.859999999999984,-5.97000651922,-1.89334614051,30.3206842219,0.00788338607853,6.18057671255,0.0,-1.61789151148,-1.1907214271,6.31523720696,0.021617152463,-0.0603954733744,0.0,460.35366411620794,461.4874815139604,461.0109397698831,459.5869475310027
4.919999999999983,-6.06582736672,-1.96473760999,30.6960157621,0.00896619759649,6.177077059,0.0,-1.5757922047,-1.18890779409,6.19644000469,0.00972909818793,-0.0544845876688,0.0,401.0236955506265,401.5576077154199,401.20140927915367,400.120290314203
4.979999999999982,-6.15853827116,-2.03596209942,31.0691589824,0.00978158091045,6.17403345393,0.0,-1.51426758082,-1.18517827081,6.24140748081,0.0203676562475,-0.0441104210585,0.0,452.71466859825233,453.5471904818034,453.85171450169497,454.7048332722738
5.0399999999999805,-6.24756269587,-2.10695175124,31.4443779858,0.0106265375848,6.17139765246,0.0,-1.45295087489,-1.18104848596,6.26573841379,-0.00306165965436,-0.0435717554206,0.0,448.32814042385354,448.370845933342,448.1745097563139,446.26568529188546
